last_name,first_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,city/county,state/country,school name,school city/county,school state/country,public school
Corning,Erastus,1794-12-14,M,rep,NY,14.0,,Democrat,,,,,,,,,,C000784,,,,,,402904,,,,2073.0,Erastus Corning,Norwich,Conn,,,,0
Cravens,James,1818-11-04,M,rep,IN,2.0,,Democrat,,,,,,,,,,C000883,,,,,,402995,,,,2153.0,James A. Cravens,Rockingham County,Va,,,,1
Daily,Samuel,,M,rep,NE,-1.0,,Republican,,,,,,,,,,D000006,,,,,,403150,,,,,Samuel Gordon Daily,,,,,,0
Davis,Henry,1817-08-16,M,rep,MD,3.0,,Unconditional Unionist,,,,,,,,,,D000104,,,,,,403240,,,,2385.0,Henry Winter Davis,Annapolis,Md,,,,0
Dixon,James,1814-08-05,M,sen,CT,,1.0,Republican,,,,,,,,,,D000369,,,,,,403486,,,,2617.0,James Dixon,Enfield,Conn,,,,0
Doolittle,James,1815-01-03,M,sen,WI,,1.0,Republican,,,,,,,,,,D000428,,,,,,403540,,,,2668.0,James Rood Doolittle,Hampton,N.Y,,,,0
Edgerton,Joseph,1818-02-16,M,rep,IN,10.0,,Democrat,,,,,,,,,,E000047,,,,,,403742,,,,2847.0,Joseph K. Edgerton,Vergennes,Vt,,Clinton County,N.Y.,1
Foot,Solomon,1802-11-19,M,sen,VT,,1.0,Republican,,,,,,,,,,F000248,,,,,,404201,,,,3256.0,Solomon Foot,Cornwall,Vt,,,,0
Frank,Augustus,1826-07-17,M,rep,NY,29.0,,Republican,,,,,,,,,,F000338,,,,,,404287,,,,3337.0,Augustus Frank,Warsaw,N.Y,,,,0
Ganson,John,1818-01-01,M,rep,NY,30.0,,Democrat,,,,,,,,,,G000042,,,,,,404417,,,,3454.0,John Ganson,Le Roy,N.Y,Le Roy Academy,,,1
Hale,James,1810-10-14,M,rep,PA,18.0,,Ind. Republican,,,,,,,,,,H000032,,,,,,404917,,,,3920.0,James Tracy Hale,Towanda,Pa,,,,1
Hall,William,1815-10-15,M,rep,MO,8.0,,Unionist,,,,,,,,,,H000079,,,,,,404962,,,,3961.0,William Augustus Hall,Portland,Maine,,,,0
Harrington,Henry,1825-09-12,M,rep,IN,3.0,,Democrat,,,,,,,,,,H000229,,,,,,405107,,,,4094.0,Henry W. Harrington,Cooperstown,N.Y,entered Temple Hill Academy,N.Y.,where he remained for three years,0
Harris,Charles,1821-04-10,M,rep,IL,4.0,,Democrat,,,,,,,,,,H000234,,,,,,405112,,,,4098.0,Charles M. Harris,Munfordsville,Ky,,,,0
Hendricks,Thomas,1819-09-07,M,sen,IN,,1.0,Democrat,,,,,,,,,,H000493,,,,,,405356,,,,4319.0,Thomas A. Hendricks,Zanesville,Ohio,,,,0
Herrick,Anson,1812-01-21,M,rep,NY,9.0,,Democrat,,,,,,,,,,H000537,,,,,,405399,,,,4361.0,Anson Herrick,Lewiston,Maine,,,,1
Hutchins,Wells,1818-10-08,M,rep,OH,11.0,,Democrat,,,,,,,,,,H001010,,,,,,405850,,,,4780.0,Wells A. Hutchins,Hartford,Ohio,,,,1
Jayne,William,1826-10-08,M,rep,DK,-1.0,,,,,,,,,,,,J000066,,,,,,405971,,,,,William Jayne,Springfield,Ill,,,,0
Johnson,Reverdy,1796-05-21,M,sen,MD,,1.0,Democrat,,,,,,,,,,J000169,,,,,,406066,,,,4987.0,Reverdy Johnson,Annapolis,Md,,,,0
Johnston,William,,M,rep,OH,8.0,,Democrat,,,,,,,,,,J000201,,,,,,406096,,,,5014.0,William Johnston (congressman),,,,,,1
Kalbfleisch,Martin,1804-02-08,M,rep,NY,2.0,,Democrat,,,,,,,,,,K000005,,,,,,406179,,,,5092.0,Martin Kalbfleisch,Flushing,Holland,,,,1
King,Austin,1802-09-21,M,rep,MO,6.0,,Unionist,,,,,,,,,,K000194,,,,,,406355,,,,5254.0,Austin Augustus King,Sullivan County,Tenn,,,,1
Kinney,John,1816-04-02,M,rep,UT,-1.0,,Democrat,,,,,,,,,,K000225,,,,,,406384,,,,,John F. Kinney,New Haven,N.Y,,,,0
Knapp,Anthony,1828-06-14,M,rep,IL,10.0,,Democrat,,,,,,,,,,K000276,,,,,,406433,,,,5328.0,Anthony L. Knapp,Middletown,N.Y,,,,0
Knox,Samuel,1815-03-21,M,rep,MO,1.0,,Unconditional Unionist,,,,,,,,,,K000297,,,,,,406453,,,,5348.0,Samuel Knox,Blandford,Mass,,,,0
Law,John,1796-10-28,M,rep,IN,1.0,,Democrat,,,,,,,,,,L000125,,,,,,406630,,,,5502.0,John Law (representative),New London,Conn,,,,0
Lazear,Jesse,1804-12-12,M,rep,PA,24.0,,Democrat,,,,,,,,,,L000154,,,,,,406659,,,,5530.0,Jesse Lazear,Rich Hill Township,Pa,,,,0
Littlejohn,De,1818-02-07,M,rep,NY,22.0,,Republican,,,,,,,,,,L000357,,,,,,406849,,,,5707.0,DeWitt Clinton Littlejohn,Bridgewater,N.Y,,,,0
Long,Alexander,1816-12-24,M,rep,OH,2.0,,Democrat,,,,,,,,,,L000410,,,,,,406901,,,,5753.0,Alexander Long,Greenville,Pa,,,,0
Lovejoy,Owen,1811-01-06,M,rep,IL,5.0,,Republican,,,,,,,,,,L000462,,,,,,406951,,,,5797.0,Owen Lovejoy,Albion,Maine,,,,0
Mallory,Robert,1815-11-15,M,rep,KY,5.0,,Unionist,,,,,,,,,,M000082,,,,,,407109,,,,5940.0,Robert Mallory,Madison Court House,Va,,,,0
Marcy,Daniel,1809-11-07,M,rep,NH,1.0,,Democrat,,,,,,,,,,M000126,,,,,,407150,,,,5978.0,Daniel Marcy,Portsmouth,N.H,,,,0
McAllister,Archibald,1813-10-12,M,rep,PA,17.0,,Democrat,,,,,,,,,,M000295,,,,,,407310,,,,6121.0,Archibald McAllister,Fort Hunter,Pa,,,,0
McBride,John,1832-08-22,M,rep,OR,1.0,,Republican,,,,,,,,,,M000301,,,,,,407316,,,,6127.0,John R. McBride,St Louis,Mo,,,,0
McDowell,James,1825-12-03,M,rep,IN,11.0,,Democrat,,,,,,,,,,M000420,,,,,,407420,,,,6226.0,James F. McDowell,Mifflin County,Pa,,,,1
Middleton,George,1800-10-14,M,rep,NJ,2.0,,Democrat,,,,,,,,,,M000697,,,,,,407681,,,,6460.0,George Middleton (New Jersey),Philadelphia,Pa,,,,1
Miller,William,1829-02-28,M,rep,PA,14.0,,Democrat,,,,,,,,,,M000763,,,,,,407741,,,,6517.0,William Henry Miller (legislator),Landisburg,Pa,,,,1
Morgan,Edwin,1811-02-08,M,sen,NY,,1.0,Republican,,,,,,,,,,M000949,,,,,,407917,,,,6677.0,Edwin D. Morgan,Washington,Mass,Bacon Academy,Colchester,Conn.,1
Morris,James,1819-01-10,M,rep,OH,15.0,,Democrat,,,,,,,,,,M000978,,,,,,407946,,,,6705.0,James R. Morris,Rogersville,Pa,,,,1
Mott,Gordon,1812-10-21,M,rep,NV,0.0,,Republican,,,,,,,,,,M001038,,,,,,408005,,,,,Gordon Newell Mott,Zanesville,Ohio,,,,0
Myers,Amos,1824-04-23,M,rep,PA,20.0,,Republican,,,,,,,,,,M001126,,,,,,408088,,,,6835.0,Amos Myers,Petersburg,Pa,,,,0
Nelson,Homer,1829-08-31,M,rep,NY,12.0,,Democrat,,,,,,,,,,N000034,,,,,,408124,,,,6864.0,Homer Augustus Nelson,Poughkeepsie,N.Y,,,,0
Noble,Warren,1820-06-14,M,rep,OH,9.0,,Democrat,,,,,,,,,,N000119,,,,,,408203,,,,6942.0,Warren P. Noble,Berwick,Pa,,,,0
Noell,John,1816-02-22,M,rep,MO,3.0,,Unconditional Unionist,,,,,,,,,,N000122,,,,,,408206,,,,6945.0,John William Noell,Bedford County,Va,,,,0
Norton,Jesse,1812-12-25,M,rep,IL,6.0,,Republican,,,,,,,,,,N000151,,,,,,408233,,,,6970.0,Jesse O. Norton,Bennington,Vt,,,,0
O’Neill,John,1822-12-17,M,rep,OH,13.0,,Democrat,,,,,,,,,,O000096,,,,,,408305,,,,7079.0,John O'Neill (congressman),Philadelphia,Pa,,,,0
Odell,Moses,1818-02-24,M,rep,NY,3.0,,Democrat,,,,,,,,,,O000037,,,,,,408322,,,,7025.0,Moses F. Odell,Tarrytown,N.Y,,,,0
Perea,Francisco,1830-01-09,M,rep,NM,-1.0,,Republican,,,,,,,,,,P000224,,,,,,408627,,,,,Francisco Perea,Los Padillas,N.Mex. (then in the Republic of Mexico,,,,0
Perry,Nehemiah,1816-03-30,M,rep,NJ,5.0,,Democrat,,,,,,,,,,P000244,,,,,,408647,,,,7357.0,Nehemiah Perry (politician),Ridgefield,Conn,,,,0
Poston,Charles,1825-04-20,M,rep,AZ,0.0,,Republican,,,,,,,,,,P000458,,,,,,408845,,,,,Charles Debrille Poston,Elizabethtown,Ky,,,,1
Richardson,William,1811-01-16,M,sen,IL,,2.0,Democrat,,,,,,,,,,R000228,,,,,,409204,,,,7883.0,William Alexander Richardson,Lexington,Ky,,,,0
Rollins,James,1812-04-19,M,rep,MO,9.0,,Unionist,,,,,,,,,,R000412,,,,,,409378,,,,8042.0,James S. Rollins,Richmond,Ky,,,,0
Scott,John,1819-12-26,M,rep,MO,3.0,,Democrat,,,,,,,,,,S000178,,,,,,409684,,,,8305.0,John Guier Scott,Philadelphia,Pa,Bethlehem Academy,,civil engineering,0
Segar,Joseph,1804-06-01,M,rep,VA,-1.0,,Unionist,,,,,,,,,,S000227,,,,,,409732,,,,8349.0,Joseph Segar,King William County,Va,,,,0
Shannon,Thomas,1827-09-21,M,rep,CA,-1.0,,Republican,,,,,,,,,,S000290,,,,,,409789,,,,8403.0,Thomas Bowles Shannon,Westmoreland County,Pa,,,,1
Smithers,Nathaniel,1818-10-08,M,rep,DE,0.0,,Unconditional Unionist,,,,,,,,,,S000642,,,,,,410116,,,,8711.0,Nathaniel B. Smithers,Dover,Del,,,,0
Stebbins,Henry,1811-09-15,M,rep,NY,1.0,,Democrat,,,,,,,,,,S000825,,,,,,410289,,,,8862.0,Henry G. Stebbins,Ridgefield,Conn,,,,0
Steele,John,1814-03-28,M,rep,NY,13.0,,Democrat,,,,,,,,,,S000833,,,,,,410297,,,,8870.0,John B. Steele,Delhi,N.Y,,,,0
Steele,William,1820-12-17,M,rep,NJ,3.0,,Democrat,,,,,,,,,,S000839,,,,,,410303,,,,8875.0,William G. Steele,Somerville,N.J,Somerville Academy,,,1
Stuart,John,1807-11-10,M,rep,IL,8.0,,Democrat,,,,,,,,,,S001035,,,,,,410491,,,,9054.0,John T. Stuart,Lexington,Ky,,,,0
Sweat,Lorenzo,1818-05-26,M,rep,ME,1.0,,Democrat,,,,,,,,,,S001100,,,,,,410552,,,,9112.0,Lorenzo De Medici Sweat,Parsonsfield,Maine,,,,0
Temple,William,1814-02-28,M,rep,DE,0.0,,Democrat,,,,,,,,,,T000120,,,,,,410702,,,,9250.0,William Temple (governor),Queen Anne County,Md,,,,0
Todd,John,1814-04-04,M,rep,DK,-1.0,,Democrat,,,,,,,,,,T000292,,,,,,410865,,,,,John Blair Smith Todd,Lexington,Ky,,,,0
Tracy,Henry,1807-09-24,M,rep,PA,13.0,,Ind. Republican,,,,,,,,,,T000345,,,,,,410916,,,,9449.0,Henry Wells Tracy,Ulster Township,Pa,,,,0
Van Valkenburgh,Robert,1821-09-04,M,rep,NY,27.0,,Republican,,,,,,,,,,V000061,,,,,,411103,,,,9637.0,Robert B. Van Valkenburgh,Prattsburg,N.Y,Franklin Academy,Prattsburg,N.Y.,0
Van Winkle,Peter,1808-09-07,M,sen,WV,,1.0,Republican,,,,,,,,,,V000066,,,,,,411108,,,,9642.0,Peter G. Van Winkle,New York City,,,,,0
Wade,Benjamin,1800-10-27,M,sen,OH,,1.0,Republican,,,,,,,,,,W000005,,,,,,411184,,,,9698.0,Benjamin Wade,Feeding Hills,Mass,,,,0
Wall,James,1820-05-26,M,sen,NJ,,1.0,Democrat,,,,,,,,,,W000072,,,,,,411251,,,,9758.0,James Walter Wall,Trenton,N.J,,,,0
Wallace,William,1811-07-19,M,rep,ID,-1.0,,Republican,,,,,,,,,,W000086,,,,,,411265,,,,,William H. Wallace,Troy,Ohio,,Indiana,Indiana,0
Wheeler,Ezra,1820-12-23,M,rep,WI,5.0,,Democrat,,,,,,,,,,W000332,,,,,,411494,,,,9986.0,Ezra Wheeler,Chenango County,N.Y,,,,0
White,Chilton,1826-02-06,M,rep,OH,6.0,,Democrat,,,,,,,,,,W000360,,,,,,411522,,,,10014.0,Chilton A. White,Georgetown,Ohio,,,,1
White,Joseph,1822-10-02,M,rep,OH,16.0,,Democrat,,,,,,,,,,W000384,,,,,,411544,,,,10037.0,Joseph W. White,Cambridge,Ohio,Cambridge Academy,,,0
Wilder,Abel,1828-03-18,M,rep,KS,1.0,,Republican,,,,,,,,,,W000461,,,,,,411618,,,,10106.0,Abel Carter Wilder,Mendon,Mass,,,,0
Worthington,Henry,1828-02-09,M,rep,NV,0.0,,Republican,,,,,,,,,,W000747,,,,,,411896,,,,10376.0,Henry G. Worthington,Cumberland,Md,,,,0
Wright,William,1794-11-13,M,sen,NJ,,1.0,Democrat,,,,,,,,,,W000772,,,,,,411921,,,,10400.0,William Wright (United States politician),Clarksville,N.Y,Poughkeepsie Academy,,,1
Yeaman,George,1829-11-01,M,rep,KY,2.0,,Unionist,,,,,,,,,,Y000015,,,,,,411949,,,,10422.0,George Helm Yeaman,Hardin County,Ky,,,,0
Farwell,Nathan,1812-02-24,M,sen,ME,,2.0,Republican,,,,,,,,,,F000038,,,,,,403999,,,,3076.0,Nathan A. Farwell,Unity,Maine,,,,0
Riddle,George,,M,sen,DE,,1.0,Democrat,,,,,,,,,,R000239,,,,,,409215,,,,7892.0,George R. Riddle,,,,,,0
Alley,John,1817-01-07,M,rep,MA,5.0,,Republican,,,,,,,,,,A000155,,,,,,400810,,,,136.0,John B. Alley,Lynn,Mass,,,,0
Ancona,Sydenham,1824-11-20,M,rep,PA,8.0,,Democrat,,,,,,,,,,A000178,,,,,,400833,,,,157.0,Sydenham Elnathan Ancona,Lititz,Pa,,,,0
Barker,Abraham,1816-03-30,M,rep,PA,17.0,,Republican,,,,,,,,,,B000142,,,,,,401143,,,,434.0,Abraham Andrews Barker,Lovell,Maine,,,,0
Baxter,Portus,1806-12-04,M,rep,VT,3.0,,Republican,,,,,,,,,,B000246,,,,,,401240,,,,522.0,Portus Baxter,Brownington,Vt,,,,0
Bergen,Teunis,1806-10-06,M,rep,NY,2.0,,Democrat,,,,,,,,,,B000406,,,,,,401394,,,,664.0,Teunis G. Bergen,Brooklyn,N.Y,Erasmus Hall Academy,Flatbush,N.Y.,0
Bidwell,John,1819-08-05,M,rep,CA,3.0,,Republican,,,,,,,,,,B000447,,,,,,401432,,,,698.0,John Bidwell,Chautauqua County,N.Y,Kingsville Academy,Ashtabula,Ohio,0
Blow,Henry,1817-07-15,M,rep,MO,2.0,,Republican,,,,,,,,,,B000572,,,,,,401545,,,,808.0,Henry Taylor Blow,Southampton County,Va,,,,0
Brandegee,Augustus,1828-07-15,M,rep,CT,3.0,,Republican,,,,,,,,,,B000768,,,,,,401727,,,,977.0,Augustus Brandegee,New London,Conn,,,,0
Campbell,William,1807-02-01,M,rep,TN,5.0,,Unionist,,,,,,,,,,C000104,,,,,,402257,,,,1468.0,William B. Campbell,Hendersonville,Tenn,,,,0
Cooper,Edmund,1821-09-11,M,rep,TN,4.0,,Unionist,,,,,,,,,,C000747,,,,,,402868,,,,2042.0,Edmund Cooper (congressman),Franklin,Tenn,,,,0
Creswell,John,1828-11-18,M,sen,MD,,3.0,Unconditional Unionist,,,,,,,,,,C000904,,,,,,403016,,,,2173.0,John Creswell,Port Deposit,Md,,Port Deposit,Port Deposit,0
Culver,Charles,1830-09-06,M,rep,PA,20.0,,Republican,,,,,,,,,,C000977,,,,,,403088,,,,2243.0,Charles Vernon Culver,Logan,Ohio,,,,0
Darling,William,1817-12-27,M,rep,NY,9.0,,Republican,,,,,,,,,,D000055,,,,,,403194,,,,2339.0,William Augustus Darling,Newark,N.J,,,,1
Davis,Thomas,1810-08-22,M,rep,NY,23.0,,Republican,,,,,,,,,,D000139,,,,,,403272,,,,2414.0,Thomas Treadwell Davis,Middlebury,Vt,,,,0
Dawson,John,1813-02-07,M,rep,PA,21.0,,Democrat,,,,,,,,,,D000153,,,,,,403286,,,,2428.0,John Littleton Dawson,Uniontown,Pa,,,,0
Defrees,Joseph,1812-05-13,M,rep,IN,10.0,,Republican,,,,,,,,,,D000192,,,,,,403350,,,,2463.0,Joseph H. Defrees,Sparta,Tenn,,,,0
Deming,Henry,1815-05-23,M,rep,CT,1.0,,Republican,,,,,,,,,,D000227,,,,,,403366,,,,2487.0,Henry C. Deming,Colchester,Conn,,,,0
Denny,Arthur,1822-06-20,M,rep,WA,-1.0,,Republican,,,,,,,,,,D000247,,,,,,403385,,,,,Arthur A. Denny,Salem,Ind,,,,0
Dodge,William,1805-09-04,M,rep,NY,8.0,,Republican,,,,,,,,,,D000397,,,,,,403512,,,,2643.0,William E. Dodge,Hartford,Conn,,,,0
Dumont,Ebenezer,1814-11-23,M,rep,IN,6.0,,Republican,,,,,,,,,,D000524,,,,,,403634,,,,2753.0,Ebenezer Dumont,Vevay,Ind,,,,0
Farquhar,John,1818-12-20,M,rep,IN,4.0,,Republican,,,,,,,,,,F000026,,,,,,403988,,,,3065.0,John Hanson Farquhar,Union Bridge,Md,,,,1
Fessenden,William,1806-10-16,M,sen,ME,,2.0,Republican,,,,,,,,,,F000099,,,,,,404056,,,,3127.0,William P. Fessenden,Boscawen,N.H,,,,0
Goodwin,John,1824-10-18,M,rep,AZ,0.0,,Republican,,,,,,,,,,G000301,,,,,,404660,,,,3686.0,John Noble Goodwin,South Berwick,Maine,,Berwick,Maine,1
Goodyear,Charles,1804-04-26,M,rep,NY,14.0,,Democrat,,,,,,,,,,G000307,,,,,,404666,,,,3692.0,Charles Goodyear (politician),Cobleskill,N.Y,Hartwick Academy,Otsego County,Otsego County,0
Grider,Henry,1796-07-16,M,rep,KY,3.0,,Democrat,,,,,,,,,,G000455,,,,,,404800,,,,3815.0,Henry Grider,Garrard County,Ky,,,,0
Grimes,James,1816-10-20,M,sen,IA,,2.0,Republican,,,,,,,,,,G000475,,,,,,404820,,,,3834.0,James W. Grimes,Deering,N.H,Hampton Academy,,,0
Grinnell,Josiah,1821-12-22,M,rep,IA,4.0,,Republican,,,,,,,,,,G000478,,,,,,404823,,,,3837.0,Josiah Bushnell Grinnell,New Haven,Vt,Oneida Institute,,,0
Guthrie,James,1792-12-05,M,sen,KY,,2.0,Democrat,,,,,,,,,,G000534,,,,,,404879,,,,3884.0,James Guthrie (Kentucky),Bardstown,Ky,McAllister’s Academy,Bardstown,Bardstown,0
Harding,Aaron,1805-02-20,M,rep,KY,4.0,,Democrat,,,,,,,,,,H000187,,,,,,405068,,,,4055.0,Aaron Harding,Campbellsville,Ky,,,,0
Harris,Benjamin,1805-12-13,M,rep,MD,5.0,,Democrat,,,,,,,,,,H000232,,,,,,405110,,,,4096.0,Benjamin Gwinn Harris,Leonardtown,Md,,,,0
Hart,Roswell,1824-08-04,M,rep,NY,28.0,,Republican,,,,,,,,,,H000292,,,,,,405165,,,,4149.0,Roswell Hart,Rochester,N.Y,,,,0
Henderson,James,1810-07-23,M,rep,OR,1.0,,Republican,,,,,,,,,,H000480,,,,,,405343,,,,4307.0,James Henry Dickey Henderson,Salem,Ky,,,,1
Hill,Ralph,1827-10-12,M,rep,IN,3.0,,Republican,,,,,,,,,,H000604,,,,,,405465,,,,4421.0,Ralph Hill (representative),Trumbull County,Ohio,,,,0
Hogan,John,1805-01-02,M,rep,MO,1.0,,Democrat,,,,,,,,,,H000691,,,,,,405544,,,,4495.0,John Hogan (Missouri),Mallow,Ireland,,,,0
Holmes,Sidney,1815-08-14,M,rep,NY,22.0,,Republican,,,,,,,,,,H000742,,,,,,405593,,,,4539.0,Sidney T. Holmes,Schaghticoke,N.Y,Morrisville (N.Y.) Academy,,,1
Howard,Jacob,1805-07-10,M,sen,MI,,2.0,Republican,,,,,,,,,,H000839,,,,,,405686,,,,4627.0,Jacob M. Howard,Shaftsbury,Vt,,,,0
Hubbard,Demas,1806-01-17,M,rep,NY,19.0,,Republican,,,,,,,,,,H000881,,,,,,405727,,,,4665.0,"Demas Hubbard, Jr.",Winfield,N.Y,,,,1
Hubbard,John,1804-03-24,M,rep,CT,4.0,,Republican,,,,,,,,,,H000885,,,,,,405731,,,,4669.0,John Henry Hubbard,Salisbury,Conn,,,,1
Hubbell,Edwin,1815-08-13,M,rep,NY,13.0,,Democrat,,,,,,,,,,H000892,,,,,,405738,,,,4676.0,Edwin N. Hubbell,Coxsackie,N.Y,,,,0
Hubbell,James,1824-07-13,M,rep,OH,8.0,,Republican,,,,,,,,,,H000893,,,,,,405739,,,,4677.0,James Randolph Hubbell,Lincoln Township,Ohio,,,,0
Humphrey,James,1811-10-09,M,rep,NY,3.0,,Republican,,,,,,,,,,H000954,,,,,,405798,,,,4729.0,James Humphrey (New York politician),Fairfield,Conn,,,,0
Hunter,John,1807-10-15,M,rep,NY,3.0,,Democrat,,,,,,,,,,H000984,,,,,,405826,,,,4755.0,John W. Hunter,Brooklyn,N.Y,,,,0
Johnson,Philip,1818-01-17,M,rep,PA,11.0,,Democrat,,,,,,,,,,J000168,,,,,,406065,,,,4986.0,Philip Johnson (congressman),Polkville,N.J,,,,0
Jones,Morgan,1830-02-26,M,rep,NY,4.0,,Democrat,,,,,,,,,,J000242,,,,,,406135,,,,5052.0,Morgan Jones (U.S. politician),London,England,,,,1
Kellogg,Orlando,1809-06-18,M,rep,NY,16.0,,Republican,,,,,,,,,,K000066,,,,,,406236,,,,5144.0,Orlando Kellogg,Elizabethtown,N.Y,,,,0
Kelso,John,1831-03-23,M,rep,MO,4.0,,Ind. Republican,,,,,,,,,,K000081,,,,,,406250,,,,5157.0,John R. Kelso,Columbus,Ohio,,,,0
Kuykendall,Andrew,1815-03-03,M,rep,IL,13.0,,Republican,,,,,,,,,,K000347,,,,,,406500,,,,5382.0,Andrew J. Kuykendall,Gallatin County,Ill,,,,0
Lane,James,1814-06-22,M,sen,KS,,2.0,Republican,,,,,,,,,,L000061,,,,,,406570,,,,5443.0,James Henry Lane (Union general),Lawrenceburg,Ind,,,,1
Latham,George,1832-03-09,M,rep,WV,2.0,,Unconditional Unionist,,,,,,,,,,L000107,,,,,,406614,,,,5487.0,George R. Latham,Haymarket,Va,,,,0
Le Blond,Francis,1821-02-14,M,rep,OH,5.0,,Democrat,,,,,,,,,,L000156,,,,,,406660,,,,5550.0,Francis Celeste Le Blond,Bellville,Ohio,,,,0
Leftwich,John,1826-09-07,M,rep,TN,8.0,,Unionist,,,,,,,,,,L000217,,,,,,406721,,,,5585.0,John W. Leftwich,Bedford,Va,,,,1
Longyear,John,1820-10-22,M,rep,MI,3.0,,Republican,,,,,,,,,,L000434,,,,,,406925,,,,5771.0,John W. Longyear,Shandaken,N.Y,,,,0
McIndoe,Walter,1819-03-30,M,rep,WI,6.0,,Republican,,,,,,,,,,M000476,,,,,,407474,,,,6275.0,Walter D. McIndoe,Dumbartonshire,Scotland,,,,0
McLean,Samuel,1826-08-07,M,rep,MT,-1.0,,Democrat,,,,,,,,,,M000551,,,,,,407543,,,,,Samuel McLean (congressman),Summit Hill,Pa,,,,0
McRuer,Donald,1826-03-10,M,rep,CA,1.0,,Republican,,,,,,,,,,M000600,,,,,,407589,,,,6382.0,Donald C. McRuer,Bangor,Maine,,,,0
Morris,Daniel,1812-01-04,M,rep,NY,25.0,,Republican,,,,,,,,,,M000974,,,,,,407942,,,,6701.0,Daniel Morris,Fayette,N.Y,Canandaigua Academy,Ontario County,N.Y.,1
Newell,William,1817-09-05,M,rep,NJ,2.0,,Republican,,,,,,,,,,N000066,,,,,,408154,,,,6894.0,William A. Newell,Franklin,Ohio,,New Brunswick,N.J.,0
Norton,Daniel,1829-04-12,M,sen,MN,,2.0,Democrat,,,,,,,,,,N000145,,,,,,408228,,,,6965.0,Daniel Sheldon Norton,Mount Vernon,Ohio,,,,0
Radford,William,1814-06-24,M,rep,NY,10.0,,Democrat,,,,,,,,,,R000007,,,,,,408990,,,,7686.0,William Radford (politician),Poughkeepsie,N.Y,,,,0
Randall,William,1812-07-15,M,rep,KY,8.0,,Unconditional Unionist,,,,,,,,,,R000040,,,,,,409021,,,,7716.0,William H. Randall,Richmond,Ky,,,,0
Raymond,Henry,1820-01-24,M,rep,NY,6.0,,Republican,,,,,,,,,,R000084,,,,,,409064,,,,7755.0,Henry Jarvis Raymond,Lima,N.Y,,,,0
Rice,Alexander,1818-08-30,M,rep,MA,3.0,,Republican,,,,,,,,,,R000193,,,,,,409169,,,,7849.0,Alexander H. Rice,Newton Lower Falls,Mass,,,,0
Rice,John,1816-02-05,M,rep,ME,4.0,,Republican,,,,,,,,,,R000201,,,,,,409177,,,,7857.0,John H. Rice,Mount Vernon,Maine,,,,0
Ritter,Burwell,1810-01-06,M,rep,KY,2.0,,Democrat,,,,,,,,,,R000276,,,,,,409250,,,,7922.0,Burwell C. Ritter,Russellville,Ky,,,,0
Rogers,Andrew,1828-07-01,M,rep,NJ,4.0,,Democrat,,,,,,,,,,R000387,,,,,,409355,,,,8019.0,Andrew J. Rogers,Hamburg,N.J,,,,0
Rousseau,Lovell,1818-08-04,M,rep,KY,5.0,,Unconditional Unionist,,,,,,,,,,R000468,,,,,,409429,,,,8085.0,Lovell Rousseau,Stanford,Ky,,,,0
Saulsbury,Willard,1820-06-02,M,sen,DE,,2.0,Democrat,,,,,,,,,,S000074,,,,,,409586,,,,8223.0,Willard Saulsbury Sr.,Mispillion Hundred,Del,,,,0
Shanklin,George,1807-12-23,M,rep,KY,7.0,,Democrat,,,,,,,,,,S000283,,,,,,409782,,,,8397.0,George S. Shanklin,Jessamine County,Ky,,Nicholasville,Ky.,0
Sloan,Ithamar,1822-05-09,M,rep,WI,2.0,,Republican,,,,,,,,,,S000492,,,,,,409980,,,,8580.0,Ithamar Sloan,Morrisville,N.Y,,,,0
Smith,Green,1826-07-04,M,rep,KY,6.0,,Unconditional Unionist,,,,,,,,,,S000544,,,,,,410026,,,,8627.0,Green Clay Smith,Richmond,Ky,,,,0
Starr,John,1818-03-25,M,rep,NJ,1.0,,Republican,,,,,,,,,,S000817,,,,,,410282,,,,8856.0,John F. Starr,Philadelphia,Pa,,,,0
Stilwell,Thomas,1830-08-29,M,rep,IN,11.0,,Republican,,,,,,,,,,S000926,,,,,,410386,,,,8952.0,Thomas N. Stilwell,Stilwell,Ohio,,,,0
Strouse,Myer,1825-12-16,M,rep,PA,10.0,,Democrat,,,,,,,,,,S001026,,,,,,410483,,,,9045.0,Myer Strouse,Oberstrau,Germany,,,,0
Taylor,Nathaniel,1819-12-29,M,rep,TN,1.0,,Unionist,,,,,,,,,,T000095,,,,,,410678,,,,9226.0,Nathaniel Green Taylor,Happy Valley,Tenn,,,,0
Taylor,Nelson,1821-06-08,M,rep,NY,5.0,,Democrat,,,,,,,,,,T000096,,,,,,410679,,,,9227.0,Nelson Taylor,South Norwalk,Conn,,,,0
Thayer,Martin,1819-01-27,M,rep,PA,5.0,,Republican,,,,,,,,,,T000150,,,,,,410732,,,,9278.0,Martin Russell Thayer,Dinwiddie County,Va,,,,0
Thomas,John,1835-05-20,M,rep,MD,2.0,,Unconditional Unionist,,,,,,,,,,T000174,,,,,,410755,,,,9300.0,John Lewis Thomas Jr.,Baltimore,Md,,,,0
